"Time","Sun Mass","Sun Position X","Sun Position Y","Sun Position Z","Sun Velocity X","Sun Velocity Y","Sun Velocity Z","Sun Acceleration X","Sun Acceleration Y","Sun Acceleration Z","Sun Force X","Sun Force Y","Sun Force Z","Earth Mass","Earth Position X","Earth Position Y","Earth Position Z","Earth Velocity X","Earth Velocity Y","Earth Velocity Z","Earth Acceleration X","Earth Acceleration Y","Earth Acceleration Z","Earth Force X","Earth Force Y","Earth Force Z","Moon Mass","Moon Position X","Moon Position Y","Moon Position Z","Moon Velocity X","Moon Velocity Y","Moon Velocity Z","Moon Acceleration X","Moon Acceleration Y","Moon Acceleration Z","Moon Force X","Moon Force Y","Moon Force Z"
"90.18","2.707116E+07","0.01462616","0","0.01242757","-0.0006245574","0","0.0001050658","-5.82194E-06","0","-3.140365E-05","-157.6067","0","-850.1333","81.28001","-755.4857","0","-4075.83","205.4582","0","-34.50998","1.851973","0","10.35405","150.5284","0","841.5773","1","-764.9221","0","-4072.562","207.8682","0","-27.38761","7.078288","0","8.555966","7.078288","0","8.555966"
"90.1967","2.707116E+07","0.01461573","0","0.01242931","-0.0006246546","0","0.0001045413","-5.795753E-06","0","-3.140946E-05","-156.8978","0","-850.2905","81.28001","-752.0541","0","-4076.403","205.4892","0","-34.33707","1.843638","0","10.35675","149.8509","0","841.7963","1","-761.4487","0","-4073.017","207.9864","0","-27.24472","7.046882","0","8.494147","7.046882","0","8.494147"
"90.21339","2.707116E+07","0.01460529","0","0.01243105","-0.0006247514","0","0.0001040168","-5.769561E-06","0","-3.141525E-05","-156.1887","0","-850.4473","81.28001","-748.6219","0","-4076.974","205.5199","0","-34.16411","1.835312","0","10.35943","149.1741","0","842.0146","1","-757.9733","0","-4073.47","208.1041","0","-27.10287","7.014564","0","8.432646","7.014564","0","8.432646"
"90.23009","2.707116E+07","0.01459486","0","0.01243278","-0.0006248477","0","0.0001034922","-5.743364E-06","0","-3.142102E-05","-155.4795","0","-850.6036","81.28001","-745.1892","0","-4077.542","205.5506","0","-33.9911","1.826995","0","10.36211","148.4982","0","842.2322","1","-754.496","0","-4073.92","208.2213","0","-26.96205","6.981386","0","8.371429","6.981386","0","8.371429"
"90.2468","2.707116E+07","0.01458442","0","0.0124345","-0.0006249436","0","0.0001029674","-5.71716E-06","0","-3.142677E-05","-154.7701","0","-850.7591","81.28001","-741.756","0","-4078.106","205.5811","0","-33.81806","1.818685","0","10.36477","147.8227","0","842.4485","1","-751.0168","0","-4074.368","208.3378","0","-26.82224","6.947435","0","8.310618","6.947435","0","8.310618"
"90.2635","2.707116E+07","0.01457398","0","0.01243621","-0.0006250391","0","0.0001024426","-5.69095E-06","0","-3.14325E-05","-154.0606","0","-850.9142","81.28001","-738.3223","0","-4078.668","205.6115","0","-33.64497","1.810384","0","10.36742","147.148","0","842.6642","1","-747.5356","0","-4074.813","208.4539","0","-26.68345","6.912628","0","8.250093","6.912628","0","8.250093"
"90.2802","2.707116E+07","0.01456354","0","0.01243791","-0.0006251342","0","0.0001019177","-5.664732E-06","0","-3.14382E-05","-153.3509","0","-851.0685","81.28001","-734.8881","0","-4079.227","205.6417","0","-33.47183","1.802091","0","10.37006","146.474","0","842.8787","1","-744.0525","0","-4075.257","208.5693","0","-26.54568","6.876911","0","8.189897","6.876911","0","8.189897"
"90.2969","2.707116E+07","0.0145531","0","0.01243961","-0.0006252287","0","0.0001013927","-5.638508E-06","0","-3.144388E-05","-152.6409","0","-851.2223","81.28001","-731.4534","0","-4079.783","205.6718","0","-33.29865","1.793807","0","10.37269","145.8006","0","843.0923","1","-740.5674","0","-4075.698","208.6842","0","-26.40891","6.840327","0","8.129999","6.840327","0","8.129999"
"90.3136","2.707116E+07","0.01454266","0","0.01244129","-0.0006253229","0","0.0001008675","-5.612279E-06","0","-3.144955E-05","-151.9309","0","-851.3758","81.28001","-728.0181","0","-4080.336","205.7018","0","-33.12542","1.785531","0","10.37531","145.128","0","843.3052","1","-737.0805","0","-4076.136","208.7984","0","-26.27313","6.80293","0","8.070549","6.80293","0","8.070549"
"90.3303","2.707116E+07","0.01453221","0","0.01244297","-0.0006254166","0","0.0001003423","-5.586042E-06","0","-3.145518E-05","-151.2206","0","-851.5283","81.28001","-724.5824","0","-4080.887","205.7316","0","-32.95216","1.777262","0","10.37791","144.4559","0","843.5168","1","-733.5917","0","-4076.573","208.912","0","-26.13836","6.764772","0","8.011505","6.764772","0","8.011505"
"90.347","2.707116E+07","0.01452177","0","0.01244463","-0.0006255099","0","9.981704E-05","-5.5598E-06","0","-3.146081E-05","-150.5102","0","-851.6805","81.28001","-721.1462","0","-4081.434","205.7612","0","-32.77885","1.769001","0","10.38051","143.7844","0","843.7277","1","-730.101","0","-4077.007","209.025","0","-26.00456","6.725858","0","7.952863","6.725858","0","7.952863"
"90.3637","2.707116E+07","0.01451132","0","0.01244629","-0.0006256028","0","9.929164E-05","-5.533551E-06","0","-3.14664E-05","-149.7996","0","-851.8318","81.28001","-717.7095","0","-4081.979","205.7908","0","-32.60549","1.760746","0","10.38308","143.1134","0","843.9372","1","-726.6083","0","-4077.439","209.1373","0","-25.87175","6.68619","0","7.894618","6.68619","0","7.894618"
"90.38039","2.707116E+07","0.01450087","0","0.01244794","-0.0006256952","0","9.876615E-05","-5.507296E-06","0","-3.147197E-05","-149.0889","0","-851.9828","81.28001","-714.2723","0","-4082.52","205.8202","0","-32.43209","1.7525","0","10.38565","142.4432","0","844.146","1","-723.1139","0","-4077.869","209.2489","0","-25.73991","6.645728","0","7.836817","6.645728","0","7.836817"
"90.39709","2.707116E+07","0.01449042","0","0.01244958","-0.0006257872","0","9.824057E-05","-5.481033E-06","0","-3.147752E-05","-148.3779","0","-852.1329","81.28001","-710.8346","0","-4083.059","205.8495","0","-32.25866","1.744261","0","10.38821","141.7736","0","844.3535","1","-719.6176","0","-4078.297","209.3599","0","-25.60904","6.604349","0","7.779369","6.604349","0","7.779369"
"90.4138","2.707116E+07","0.01447997","0","0.01245121","-0.0006258787","0","9.77149E-05","-5.454766E-06","0","-3.148305E-05","-147.6669","0","-852.2828","81.28001","-707.3964","0","-4083.595","205.8786","0","-32.08517","1.736032","0","10.39075","141.1047","0","844.5604","1","-716.1194","0","-4078.723","209.4702","0","-25.47912","6.562174","0","7.722375","6.562174","0","7.722375"
"90.4305","2.707116E+07","0.01446952","0","0.01245284","-0.0006259698","0","9.718913E-05","-5.428491E-06","0","-3.148856E-05","-146.9556","0","-852.4318","81.28001","-703.9578","0","-4084.128","205.9076","0","-31.91165","1.72781","0","10.39328","140.4364","0","844.7659","1","-712.6194","0","-4079.146","209.5798","0","-25.35016","6.519204","0","7.665834","6.519204","0","7.665834"
"90.4472","2.707116E+07","0.01445906","0","0.01245445","-0.0006260605","0","9.666327E-05","-5.402213E-06","0","-3.149405E-05","-146.2442","0","-852.5804","81.28001","-700.5186","0","-4084.658","205.9364","0","-31.73808","1.719595","0","10.3958","139.7687","0","844.9706","1","-709.1176","0","-4079.567","209.6887","0","-25.22214","6.47544","0","7.609746","6.47544","0","7.609746"
"90.4639","2.707116E+07","0.0144486","0","0.01245606","-0.0006261507","0","9.613732E-05","-5.375928E-06","0","-3.149952E-05","-145.5326","0","-852.7285","81.28001","-697.079","0","-4085.185","205.9651","0","-31.56447","1.711387","0","10.3983","139.1016","0","845.1743","1","-705.614","0","-4079.986","209.7968","0","-25.09505","6.43102","0","7.554185","6.43102","0","7.554185"
"90.4806","2.707116E+07","0.01443815","0","0.01245765","-0.0006262404","0","9.561127E-05","-5.349636E-06","0","-3.150497E-05","-144.8208","0","-852.876","81.28001","-693.6389","0","-4085.709","205.9937","0","-31.39082","1.703187","0","10.4008","138.4351","0","845.3768","1","-702.1086","0","-4080.403","209.9042","0","-24.9689","6.385774","0","7.499125","6.385774","0","7.499125"
"90.4973","2.707116E+07","0.01442769","0","0.01245924","-0.0006263298","0","9.508514E-05","-5.323338E-06","0","-3.151039E-05","-144.1089","0","-853.0228","81.28001","-690.1983","0","-4086.23","206.0222","0","-31.21712","1.694994","0","10.40328","137.7691","0","845.5784","1","-698.6014","0","-4080.818","210.0108","0","-24.84367","6.339778","0","7.444481","6.339778","0","7.444481"
"90.514","2.707116E+07","0.01441722","0","0.01246082","-0.0006264187","0","9.455891E-05","-5.297034E-06","0","-3.151579E-05","-143.3969","0","-853.1691","81.28001","-686.7573","0","-4086.749","206.0505","0","-31.04339","1.686807","0","10.40574","137.1037","0","845.7787","1","-695.0924","0","-4081.231","210.1167","0","-24.71934","6.293138","0","7.390355","6.293138","0","7.390355"
"90.5307","2.707116E+07","0.01440676","0","0.01246239","-0.0006265072","0","9.40326E-05","-5.270724E-06","0","-3.152118E-05","-142.6846","0","-853.3148","81.28001","-683.3157","0","-4087.264","206.0786","0","-30.86961","1.678631","0","10.40819","136.4392","0","845.978","1","-691.5817","0","-4081.642","210.2218","0","-24.59592","6.245456","0","7.336779","6.245456","0","7.336779"
"90.5474","2.707116E+07","0.0143963","0","0.01246395","-0.0006265952","0","9.35062E-05","-5.244407E-06","0","-3.152652E-05","-141.9722","0","-853.4596","81.28001","-679.8738","0","-4087.777","206.1067","0","-30.6958","1.67046","0","10.41063","135.775","0","846.1759","1","-688.0693","0","-4082.05","210.3261","0","-24.4734","6.197167","0","7.283682","6.197167","0","7.283682"
"90.56409","2.707116E+07","0.01438583","0","0.0124655","-0.0006266828","0","9.29797E-05","-5.218084E-06","0","-3.153186E-05","-141.2596","0","-853.6042","81.28001","-676.4313","0","-4088.287","206.1346","0","-30.52194","1.662295","0","10.41305","135.1114","0","846.373","1","-684.5551","0","-4082.457","210.4296","0","-24.35176","6.148211","0","7.231157","6.148211","0","7.231157"
"90.5808","2.707116E+07","0.01437537","0","0.01246705","-0.0006267699","0","9.245312E-05","-5.191755E-06","0","-3.153718E-05","-140.5468","0","-853.748","81.28001","-672.9884","0","-4088.793","206.1623","0","-30.34804","1.654139","0","10.41546","134.4484","0","846.5688","1","-681.0392","0","-4082.862","210.5323","0","-24.231","6.098402","0","7.179206","6.098402","0","7.179206"
"90.5975","2.707116E+07","0.0143649","0","0.01246858","-0.0006268566","0","9.192645E-05","-5.165421E-06","0","-3.154247E-05","-139.8339","0","-853.8913","81.28001","-669.545","0","-4089.297","206.1899","0","-30.1741","1.645989","0","10.41786","133.786","0","846.7635","1","-677.5217","0","-4083.264","210.6341","0","-24.11111","6.047961","0","7.127779","6.047961","0","7.127779"
"90.6142","2.707116E+07","0.01435443","0","0.01247011","-0.0006269429","0","9.139969E-05","-5.13908E-06","0","-3.154774E-05","-139.1209","0","-854.0339","81.28001","-666.1012","0","-4089.798","206.2174","0","-30.00012","1.637844","0","10.42024","133.124","0","846.957","1","-674.0024","0","-4083.665","210.7351","0","-23.99208","5.996862","0","7.076921","5.996862","0","7.076921"
"90.6309","2.707116E+07","0.01434396","0","0.01247163","-0.0006270287","0","9.087285E-05","-5.112734E-06","0","-3.155299E-05","-138.4076","0","-854.176","81.28001","-662.6569","0","-4090.296","206.2448","0","-29.8261","1.629706","0","10.42261","132.4625","0","847.1494","1","-670.4814","0","-4084.063","210.8353","0","-23.87389","5.945109","0","7.026628","5.945109","0","7.026628"
"90.6476","2.707116E+07","0.01433348","0","0.01247314","-0.0006271141","0","9.034591E-05","-5.086382E-06","0","-3.155823E-05","-137.6943","0","-854.3179","81.28001","-659.2122","0","-4090.792","206.272","0","-29.65205","1.621575","0","10.42496","131.8016","0","847.3409","1","-666.9589","0","-4084.46","210.9346","0","-23.75655","5.892678","0","6.976952","5.892678","0","6.976952"
"90.6643","2.707116E+07","0.01432301","0","0.01247464","-0.000627199","0","8.98189E-05","-5.060024E-06","0","-3.156343E-05","-136.9807","0","-854.4587","81.28001","-655.767","0","-4091.284","206.2991","0","-29.47795","1.613449","0","10.4273","131.1411","0","847.5308","1","-663.4346","0","-4084.855","211.033","0","-23.64003","5.839597","0","6.92784","5.839597","0","6.92784"
"90.681","2.707116E+07","0.01431253","0","0.01247613","-0.0006272835","0","8.929179E-05","-5.033661E-06","0","-3.156862E-05","-136.267","0","-854.5992","81.28001","-652.3214","0","-4091.773","206.326","0","-29.30381","1.605329","0","10.42962","130.4812","0","847.72","1","-659.9088","0","-4085.248","211.1305","0","-23.52434","5.785869","0","6.879295","5.785869","0","6.879295"
"90.6977","2.707116E+07","0.01430206","0","0.01247761","-0.0006273676","0","8.876459E-05","-5.00729E-06","0","-3.157379E-05","-135.5532","0","-854.739","81.28001","-648.8752","0","-4092.26","206.3528","0","-29.12964","1.597218","0","10.43193","129.8219","0","847.9076","1","-656.3813","0","-4085.639","211.2271","0","-23.40946","5.731251","0","6.831456","5.731251","0","6.831456"
"90.7144","2.707116E+07","0.01429158","0","0.01247908","-0.0006274512","0","8.823731E-05","-4.980914E-06","0","-3.157893E-05","-134.8391","0","-854.8781","81.28001","-645.4287","0","-4092.743","206.3795","0","-28.95543","1.589113","0","10.43423","129.1631","0","848.0939","1","-652.8522","0","-4086.028","211.3228","0","-23.29537","5.675989","0","6.7842","5.675989","0","6.7842"
"90.73109","2.707116E+07","0.0142811","0","0.01248055","-0.0006275344","0","8.770994E-05","-4.954531E-06","0","-3.158404E-05","-134.1249","0","-855.0166","81.28001","-641.9818","0","-4093.224","206.4061","0","-28.78117","1.581012","0","10.4365","128.5047","0","848.2791","1","-649.3215","0","-4086.415","211.4176","0","-23.18207","5.620255","0","6.737522","5.620255","0","6.737522"
"90.7478","2.707116E+07","0.01427062","0","0.012482","-0.0006276171","0","8.718249E-05","-4.928143E-06","0","-3.158913E-05","-133.4106","0","-855.1545","81.28001","-638.5343","0","-4093.702","206.4324","0","-28.60688","1.572917","0","10.43877","127.8467","0","848.463","1","-645.7892","0","-4086.8","211.5115","0","-23.06956","5.563822","0","6.691565","5.563822","0","6.691565"
"90.7645","2.707116E+07","0.01426013","0","0.01248345","-0.0006276994","0","8.665495E-05","-4.901751E-06","0","-3.159422E-05","-132.6961","0","-855.2921","81.28001","-635.0864","0","-4094.177","206.4587","0","-28.43256","1.564829","0","10.44102","127.1893","0","848.6458","1","-642.2554","0","-4087.183","211.6044","0","-22.95781","5.506728","0","6.646235","5.506728","0","6.646235"
"90.7812","2.707116E+07","0.01424965","0","0.01248489","-0.0006277813","0","8.612733E-05","-4.87535E-06","0","-3.159927E-05","-131.9814","0","-855.4288","81.28001","-631.6381","0","-4094.648","206.4848","0","-28.25819","1.556745","0","10.44325","126.5322","0","848.8273","1","-638.7201","0","-4087.565","211.6963","0","-22.84682","5.449156","0","6.601526","5.449156","0","6.601526"
"90.7979","2.707116E+07","0.01423916","0","0.01248632","-0.0006278627","0","8.559962E-05","-4.848945E-06","0","-3.16043E-05","-131.2666","0","-855.5652","81.28001","-628.1894","0","-4095.117","206.5108","0","-28.08379","1.548667","0","10.44547","125.8757","0","849.0077","1","-635.1832","0","-4087.945","211.7873","0","-22.73657","5.390913","0","6.557497","5.390913","0","6.557497"
"90.8146","2.707116E+07","0.01422868","0","0.01248774","-0.0006279437","0","8.507183E-05","-4.822535E-06","0","-3.160932E-05","-130.5516","0","-855.701","81.28001","-624.7402","0","-4095.583","206.5367","0","-27.90935","1.540593","0","10.44767","125.2194","0","849.1868","1","-631.6449","0","-4088.323","211.8774","0","-22.62706","5.332182","0","6.514131","5.332182","0","6.514131"
"90.8313","2.707116E+07","0.01421819","0","0.01248915","-0.0006280242","0","8.454395E-05","-4.796116E-06","0","-3.161429E-05","-129.8364","0","-855.8356","81.28001","-621.2906","0","-4096.047","206.5624","0","-27.73487","1.532527","0","10.44985","124.5638","0","849.3641","1","-628.105","0","-4088.698","211.9664","0","-22.51827","5.27259","0","6.471526","5.27259","0","6.471526"
"90.848","2.707116E+07","0.0142077","0","0.01249055","-0.0006281043","0","8.401599E-05","-4.769694E-06","0","-3.161927E-05","-129.1211","0","-855.9702","81.28001","-617.8406","0","-4096.507","206.588","0","-27.56036","1.524466","0","10.45202","123.9086","0","849.5406","1","-624.5637","0","-4089.073","212.0545","0","-22.4102","5.212517","0","6.429584","5.212517","0","6.429584"
"90.8647","2.707116E+07","0.01419721","0","0.01249195","-0.0006281839","0","8.348795E-05","-4.743265E-06","0","-3.162421E-05","-128.4057","0","-856.1039","81.28001","-614.3902","0","-4096.965","206.6135","0","-27.38581","1.516409","0","10.45418","123.2537","0","849.7156","1","-621.0209","0","-4089.445","212.1415","0","-22.30283","5.151968","0","6.388303","5.151968","0","6.388303"
"90.8814","2.707116E+07","0.01418672","0","0.01249333","-0.0006282632","0","8.295982E-05","-4.716829E-06","0","-3.162912E-05","-127.69","0","-856.237","81.28001","-610.9393","0","-4097.419","206.6388","0","-27.21123","1.508357","0","10.45631","122.5993","0","849.8892","1","-617.4767","0","-4089.816","212.2276","0","-22.19614","5.090742","0","6.347825","5.090742","0","6.347825"
"90.89809","2.707116E+07","0.01417622","0","0.01249471","-0.0006283419","0","8.243162E-05","-4.690389E-06","0","-3.163403E-05","-126.9743","0","-856.3699","81.28001","-607.488","0","-4097.871","206.664","0","-27.03661","1.50031","0","10.45844","121.9452","0","850.0619","1","-613.9312","0","-4090.185","212.3126","0","-22.09013","5.029038","0","6.30805","5.029038","0","6.30805"
"90.91479","2.707116E+07","0.01416573","0","0.01249608","-0.0006284203","0","8.190333E-05","-4.663945E-06","0","-3.163891E-05","-126.2584","0","-856.5021","81.28001","-604.0363","0","-4098.32","206.6891","0","-26.86195","1.492268","0","10.46054","121.2915","0","850.2331","1","-610.3842","0","-4090.552","212.3966","0","-21.98479","4.966863","0","6.268976","4.966863","0","6.268976"
"90.9315","2.707116E+07","0.01415523","0","0.01249744","-0.0006284982","0","8.137496E-05","-4.637492E-06","0","-3.164377E-05","-125.5423","0","-856.6334","81.28001","-600.5842","0","-4098.766","206.714","0","-26.68726","1.484228","0","10.46263","120.6381","0","850.4028","1","-606.8358","0","-4090.917","212.4795","0","-21.8801","4.904217","0","6.230601","4.904217","0","6.230601"
"90.9482","2.707116E+07","0.01414474","0","0.01249879","-0.0006285756","0","8.08465E-05","-4.611035E-06","0","-3.16486E-05","-124.8261","0","-856.7643","81.28001","-597.1317","0","-4099.208","206.7388","0","-26.51254","1.476193","0","10.46471","119.985","0","850.5714","1","-603.2859","0","-4091.281","212.5614","0","-21.77604","4.841109","0","6.192875","4.841109","0","6.192875"
"90.9649","2.707116E+07","0.01413424","0","0.01250013","-0.0006286526","0","8.031797E-05","-4.584573E-06","0","-3.165341E-05","-124.1097","0","-856.8947","81.28001","-593.6787","0","-4099.648","206.7634","0","-26.33777","1.468164","0","10.46676","119.3324","0","850.7386","1","-599.7348","0","-4091.643","212.6423","0","-21.67262","4.777339","0","6.156015","4.777339","0","6.156015"
"90.9816","2.707116E+07","0.01412374","0","0.01250146","-0.0006287292","0","7.978936E-05","-4.558103E-06","0","-3.16582E-05","-123.3931","0","-857.0241","81.28001","-590.2253","0","-4100.085","206.7879","0","-26.16298","1.460138","0","10.4688","118.68","0","850.9042","1","-596.1824","0","-4092.003","212.722","0","-21.56982","4.713106","0","6.119946","4.713106","0","6.119946"
"90.9983","2.707116E+07","0.01411324","0","0.01250278","-0.0006288053","0","7.926067E-05","-4.531631E-06","0","-3.166298E-05","-122.6765","0","-857.1537","81.28001","-586.7716","0","-4100.52","206.8123","0","-25.98815","1.452117","0","10.47083","118.0281","0","851.0691","1","-592.6286","0","-4092.362","212.8008","0","-21.46762","4.648415","0","6.084581","4.648415","0","6.084581"
"91.015","2.707116E+07","0.01410273","0","0.0125041","-0.000628881","0","7.873189E-05","-4.505152E-06","0","-3.166773E-05","-121.9597","0","-857.2822","81.28001","-583.3174","0","-4100.951","206.8366","0","-25.81329","1.444098","0","10.47284","117.3763","0","851.2324","1","-589.0735","0","-4092.719","212.8784","0","-21.366","4.583451","0","6.049876","4.583451","0","6.049876"
"91.0317","2.707116E+07","0.01409223","0","0.01250541","-0.0006289562","0","7.820304E-05","-4.478668E-06","0","-3.167246E-05","-121.2427","0","-857.4102","81.28001","-579.8629","0","-4101.379","206.8607","0","-25.63839","1.436081","0","10.47483","116.7247","0","851.3942","1","-585.5172","0","-4093.074","212.9549","0","-21.26497","4.518036","0","6.015951","4.518036","0","6.015951"
"91.0484","2.707116E+07","0.01408173","0","0.0125067","-0.000629031","0","7.767411E-05","-4.452177E-06","0","-3.167715E-05","-120.5256","0","-857.5374","81.28001","-576.4079","0","-4101.804","206.8847","0","-25.46346","1.428069","0","10.4768","116.0734","0","851.5546","1","-581.9596","0","-4093.427","213.0304","0","-21.16451","4.452168","0","5.982768","4.452168","0","5.982768"
"91.06509","2.707116E+07","0.01407122","0","0.01250799","-0.0006291054","0","7.71451E-05","-4.42568E-06","0","-3.168184E-05","-119.8083","0","-857.6641","81.28001","-572.9525","0","-4102.227","206.9085","0","-25.2885","1.42006","0","10.47876","115.4224","0","851.7137","1","-578.4008","0","-4093.779","213.1047","0","-21.06459","4.385858","0","5.950414","4.385858","0","5.950414"
"91.08179","2.707116E+07","0.01406071","0","0.01250927","-0.0006291793","0","7.661602E-05","-4.399179E-06","0","-3.16865E-05","-119.0909","0","-857.7902","81.28001","-569.4968","0","-4102.646","206.9322","0","-25.1135","1.412054","0","10.4807","114.7718","0","851.8714","1","-574.8407","0","-4094.129","213.178","0","-20.96522","4.319108","0","5.91884","4.319108","0","5.91884"
"91.0985","2.707116E+07","0.0140502","0","0.01251054","-0.0006292528","0","7.608685E-05","-4.372673E-06","0","-3.169114E-05","-118.3733","0","-857.916","81.28001","-566.0406","0","-4103.063","206.9558","0","-24.93847","1.404052","0","10.48263","114.1214","0","852.028","1","-571.2794","0","-4094.478","213.2501","0","-20.86637","4.251928","0","5.888104","4.251928","0","5.888104"
"91.1152","2.707116E+07","0.01403969","0","0.0125118","-0.0006293258","0","7.555761E-05","-4.346161E-06","0","-3.169576E-05","-117.6556","0","-858.041","81.28001","-562.584","0","-4103.476","206.9792","0","-24.76341","1.396052","0","10.48453","113.4711","0","852.183","1","-567.717","0","-4094.824","213.3211","0","-20.76804","4.184495","0","5.858038","4.184495","0","5.858038"
"91.1319","2.707116E+07","0.01402918","0","0.01251306","-0.0006293984","0","7.502829E-05","-4.319641E-06","0","-3.170035E-05","-116.9377","0","-858.1652","81.28001","-559.1271","0","-4103.887","207.0026","0","-24.58832","1.388054","0","10.48642","112.8211","0","852.3364","1","-564.1533","0","-4095.17","213.391","0","-20.67021","4.11664","0","5.828797","4.11664","0","5.828797"
"91.1486","2.707116E+07","0.01401867","0","0.0125143","-0.0006294705","0","7.449889E-05","-4.29312E-06","0","-3.170493E-05","-116.2197","0","-858.2891","81.28001","-555.6697","0","-4104.294","207.0257","0","-24.4132","1.380061","0","10.4883","112.1713","0","852.4887","1","-560.5886","0","-4095.513","213.4597","0","-20.57287","4.048376","0","5.800427","4.048376","0","5.800427"
"91.1653","2.707116E+07","0.01400816","0","0.01251553","-0.0006295422","0","7.396942E-05","-4.26659E-06","0","-3.170947E-05","-115.5015","0","-858.4122","81.28001","-552.212","0","-4104.699","207.0488","0","-24.23805","1.372068","0","10.49015","111.5217","0","852.6395","1","-557.0226","0","-4095.855","213.5273","0","-20.47601","3.979865","0","5.772715","3.979865","0","5.772715"
"91.182","2.707116E+07","0.01399764","0","0.01251676","-0.0006296135","0","7.343987E-05","-4.240057E-06","0","-3.171401E-05","-114.7833","0","-858.535","81.28001","-548.754","0","-4105.101","207.0717","0","-24.06286","1.364077","0","10.49199","110.8722","0","852.7894","1","-553.4556","0","-4096.196","213.5938","0","-20.3796","3.911113","0","5.745697","3.911113","0","5.745697"
"91.1987","2.707116E+07","0.01398713","0","0.01251798","-0.0006296842","0","7.291025E-05","-4.213518E-06","0","-3.171852E-05","-114.0648","0","-858.6572","81.28001","-545.2955","0","-4105.5","207.0945","0","-23.88764","1.356088","0","10.49382","110.2228","0","852.9376","1","-549.8875","0","-4096.535","213.6591","0","-20.28365","3.841975","0","5.719586","3.841975","0","5.719586"
"91.2154","2.707116E+07","0.01397661","0","0.01251919","-0.0006297546","0","7.238055E-05","-4.186974E-06","0","-3.172301E-05","-113.3462","0","-858.7787","81.28001","-541.8366","0","-4105.896","207.1171","0","-23.7124","1.348104","0","10.49562","109.5739","0","853.0842","1","-546.3184","0","-4096.872","213.7233","0","-20.18813","3.772305","0","5.694559","3.772305","0","5.694559"
"91.2321","2.707116E+07","0.01396609","0","0.01252039","-0.0006298245","0","7.185077E-05","-4.160423E-06","0","-3.172746E-05","-112.6275","0","-858.8993","81.28001","-538.3774","0","-4106.289","207.1396","0","-23.53712","1.340121","0","10.4974","108.925","0","853.2291","1","-542.7481","0","-4097.207","213.7863","0","-20.09303","3.70241","0","5.670221","3.70241","0","5.670221"
"91.24879","2.707116E+07","0.01395557","0","0.01252158","-0.000629894","0","7.132092E-05","-4.133868E-06","0","-3.173191E-05","-111.9086","0","-859.0197","81.28001","-534.9178","0","-4106.679","207.162","0","-23.36181","1.332139","0","10.49918","108.2763","0","853.373","1","-539.1768","0","-4097.541","213.8481","0","-19.99834","3.632302","0","5.646607","3.632302","0","5.646607"
"91.2655","2.707116E+07","0.01394505","0","0.01252276","-0.0006299631","0","7.0791E-05","-4.107308E-06","0","-3.173634E-05","-111.1896","0","-859.1396","81.28001","-531.4578","0","-4107.066","207.1843","0","-23.18648","1.324158","0","10.50093","107.6276","0","853.5159","1","-535.6046","0","-4097.874","213.9088","0","-19.90404","3.561995","0","5.62375","3.561995","0","5.62375"
"91.2822","2.707116E+07","0.01393453","0","0.01252393","-0.0006300316","0","7.026101E-05","-4.080742E-06","0","-3.174073E-05","-110.4704","0","-859.2585","81.28001","-527.9975","0","-4107.451","207.2064","0","-23.01111","1.316178","0","10.50267","106.9789","0","853.6569","1","-532.0313","0","-4098.205","213.9683","0","-19.81013","3.491491","0","5.601633","3.491491","0","5.601633"
"91.2989","2.707116E+07","0.01392401","0","0.0125251","-0.0006300998","0","6.973094E-05","-4.05417E-06","0","-3.17451E-05","-109.7511","0","-859.3768","81.28001","-524.5368","0","-4107.832","207.2283","0","-22.83572","1.308201","0","10.50438","106.3306","0","853.7962","1","-528.4571","0","-4098.534","214.0266","0","-19.71658","3.420513","0","5.580655","3.420513","0","5.580655"
"91.3156","2.707116E+07","0.01391349","0","0.01252625","-0.0006301675","0","6.92008E-05","-4.027594E-06","0","-3.174946E-05","-109.0316","0","-859.4948","81.28001","-521.0757","0","-4108.21","207.2502","0","-22.66029","1.300225","0","10.50608","105.6823","0","853.9343","1","-524.8819","0","-4098.861","214.0837","0","-19.62338","3.34935","0","5.560417","3.34935","0","5.560417"
"91.3323","2.707116E+07","0.01390296","0","0.0125274","-0.0006302348","0","6.867058E-05","-4.001012E-06","0","-3.17538E-05","-108.312","0","-859.6121","81.28001","-517.6143","0","-4108.586","207.2719","0","-22.48484","1.292249","0","10.50776","105.034","0","854.0711","1","-521.3058","0","-4099.188","214.1396","0","-19.53052","3.278022","0","5.540957","3.278022","0","5.540957"
"91.349","2.707116E+07","0.01389243","0","0.01252854","-0.0006303016","0","6.81403E-05","-3.974427E-06","0","-3.175811E-05","-107.5923","0","-859.729","81.28001","-514.1525","0","-4108.958","207.2935","0","-22.30936","1.284274","0","10.50943","104.3858","0","854.2068","1","-517.7288","0","-4099.512","214.1944","0","-19.43799","3.20653","0","5.52226","3.20653","0","5.52226"
"91.3657","2.707116E+07","0.01388191","0","0.01252967","-0.000630368","0","6.760994E-05","-3.947835E-06","0","-3.17624E-05","-106.8725","0","-859.8452","81.28001","-510.6904","0","-4109.328","207.3149","0","-22.13386","1.276299","0","10.51108","103.7376","0","854.3408","1","-514.1508","0","-4099.835","214.2479","0","-19.34577","3.134873","0","5.504323","3.134873","0","5.504323"
