"Time","Sun Mass","Sun Position X","Sun Position Y","Sun Position Z","Sun Velocity X","Sun Velocity Y","Sun Velocity Z","Sun Acceleration X","Sun Acceleration Y","Sun Acceleration Z","Sun Force X","Sun Force Y","Sun Force Z","Earth Mass","Earth Position X","Earth Position Y","Earth Position Z","Earth Velocity X","Earth Velocity Y","Earth Velocity Z","Earth Acceleration X","Earth Acceleration Y","Earth Acceleration Z","Earth Force X","Earth Force Y","Earth Force Z","Moon Mass","Moon Position X","Moon Position Y","Moon Position Z","Moon Velocity X","Moon Velocity Y","Moon Velocity Z","Moon Acceleration X","Moon Acceleration Y","Moon Acceleration Z","Moon Force X","Moon Force Y","Moon Force Z"
"55.0098","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-95.83804","0","83.16607","-11.91863","0","-11.20079","1.687577","0","-1.522645","1097.33","0","-990.085","1","-105.9839","0","82.84277","-12.55553","0","9.756225","43.69497","0","0.06915462","43.69497","0","0.06915462"
"55.0265","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-96.03661","0","82.97859","-11.89045","0","-11.22621","1.68996","0","-1.516001","1098.88","0","-985.7644","1","-106.1814","0","83.00572","-11.82582","0","9.75738","43.7613","0","-1.379297","43.7613","0","-1.379297"
"55.0432","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-96.2347","0","82.79069","-11.86222","0","-11.25153","1.692414","0","-1.509347","1100.475","0","-981.438","1","-106.3667","0","83.16829","-11.09501","0","9.734345","43.77449","0","-2.83339","43.77449","0","-2.83339"
"55.0599","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-96.43233","0","82.60236","-11.83396","0","-11.27674","1.694941","0","-1.502688","1102.119","0","-977.1082","1","-106.5398","0","83.33006","-10.36397","0","9.687028","43.734","0","-4.290882","43.734","0","-4.290882"
"55.0766","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-96.62948","0","82.41362","-11.80566","0","-11.30183","1.697541","0","-1.496027","1103.809","0","-972.777","1","-106.7007","0","83.49064","-9.633616","0","9.61537","43.63951","0","-5.749563","43.63951","0","-5.749563"
"55.0933","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-96.82616","0","82.22446","-11.77731","0","-11.32682","1.700215","0","-1.489368","1105.548","0","-968.447","1","-106.8494","0","83.64961","-8.904837","0","9.519352","43.49073","0","-7.207138","43.49073","0","-7.207138"
"55.11","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-97.02236","0","82.03489","-11.74891","0","-11.35169","1.702963","0","-1.482714","1107.335","0","-964.1202","1","-106.986","0","83.80657","-8.178541","0","9.398993","43.28755","0","-8.661325","43.28755","0","-8.661325"
"55.1267","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-97.21809","0","81.8449","-11.72047","0","-11.37645","1.705784","0","-1.476069","1109.169","0","-959.7991","1","-107.1105","0","83.96112","-7.455639","0","9.254349","43.02986","0","-10.1098","43.02986","0","-10.1098"
"55.1434","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-97.41335","0","81.6545","-11.69199","0","-11.4011","1.70868","0","-1.469435","1111.052","0","-955.4859","1","-107.223","0","84.11285","-6.73704","0","9.085515","42.71783","0","-11.55019","42.71783","0","-11.55019"
"55.1601","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-97.60813","0","81.46369","-11.66345","0","-11.42564","1.711649","0","-1.462818","1112.983","0","-951.183","1","-107.3236","0","84.26135","-6.023652","0","8.892627","42.35162","0","-12.98014","42.35162","0","-12.98014"
"55.1768","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-97.80244","0","81.27248","-11.63487","0","-11.45007","1.714691","0","-1.456221","1114.961","0","-946.893","1","-107.4124","0","84.40624","-5.31638","0","8.675858","41.9316","0","-14.39731","41.9316","0","-14.39731"
"55.1935","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-97.99626","0","81.08086","-11.60623","0","-11.47439","1.717804","0","-1.449646","1116.985","0","-942.6182","1","-107.4895","0","84.54711","-4.616122","0","8.435424","41.45825","0","-15.7993","41.45825","0","-15.7993"
"55.2102","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-98.18961","0","80.88883","-11.57755","0","-11.4986","1.72099","0","-1.443099","1119.057","0","-938.3605","1","-107.555","0","84.68358","-3.923769","0","8.171576","40.93207","0","-17.18377","40.93207","0","-17.18377"
"55.2269","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-98.38247","0","80.6964","-11.54881","0","-11.5227","1.724246","0","-1.436582","1121.174","0","-934.1231","1","-107.6091","0","84.81525","-3.240204","0","7.884607","40.35387","0","-18.54844","40.35387","0","-18.54844"
"55.2436","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-98.57485","0","80.50357","-11.52001","0","-11.54669","1.72757","0","-1.430099","1123.336","0","-929.9074","1","-107.652","0","84.94176","-2.566294","0","7.574848","39.72445","0","-19.89103","39.72445","0","-19.89103"
"55.2603","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-98.76675","0","80.31034","-11.49116","0","-11.57057","1.730963","0","-1.423653","1125.541","0","-925.7162","1","-107.6837","0","85.06271","-1.902896","0","7.242668","39.04487","0","-21.20925","39.04487","0","-21.20925"
"55.277","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-98.95818","0","80.11671","-11.46225","0","-11.59435","1.734421","0","-1.417248","1127.79","0","-921.5515","1","-107.7046","0","85.17774","-1.250847","0","6.888473","38.31615","0","-22.50095","38.31615","0","-22.50095"
"55.2937","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-99.14911","0","79.92269","-11.43329","0","-11.61801","1.737943","0","-1.410887","1130.08","0","-917.4154","1","-107.7148","0","85.28651","-0.6109669","0","6.512707","37.53949","0","-23.76399","37.53949","0","-23.76399"
"55.3104","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-99.33956","0","79.72828","-11.40426","0","-11.64157","1.741527","0","-1.404574","1132.411","0","-913.3102","1","-107.7146","0","85.38864","0.01594251","0","6.115849","36.71629","0","-24.99632","36.71629","0","-24.99632"
"55.3271","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-99.52953","0","79.53347","-11.37518","0","-11.66503","1.745171","0","-1.398311","1134.78","0","-909.2377","1","-107.704","0","85.4838","0.6291046","0","5.69841","35.84792","0","-26.19593","35.84792","0","-26.19593"
"55.3438","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-99.719","0","79.33827","-11.34604","0","-11.68838","1.748872","0","-1.392101","1137.187","0","-905.2","1","-107.6835","0","85.57166","1.227765","0","5.260938","34.93592","0","-27.36091","34.93592","0","-27.36091"
"55.3605","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-99.90799","0","79.14268","-11.31683","0","-11.71163","1.752628","0","-1.385947","1139.629","0","-901.1985","1","-107.6533","0","85.65189","1.811195","0","4.804011","33.98197","0","-28.48951","33.98197","0","-28.48951"
"55.3772","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-100.0965","0","78.94672","-11.28756","0","-11.73478","1.756436","0","-1.379852","1142.105","0","-897.2351","1","-107.6136","0","85.72417","2.378694","0","4.328236","32.98785","0","-29.58","32.98785","0","-29.58"
"55.3939","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-100.2845","0","78.75036","-11.25823","0","-11.75782","1.760294","0","-1.373818","1144.614","0","-893.3118","1","-107.5646","0","85.78821","2.929591","0","3.83425","31.95529","0","-30.63077","31.95529","0","-30.63077"
"55.4106","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-100.472","0","78.55362","-11.22883","0","-11.78076","1.764198","0","-1.367848","1147.152","0","-889.4296","1","-107.5068","0","85.8437","3.463244","0","3.322716","30.88621","0","-31.64032","30.88621","0","-31.64032"
"55.4273","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-100.659","0","78.3565","-11.19937","0","-11.80361","1.768146","0","-1.361943","1149.719","0","-885.5902","1","-107.4404","0","85.89037","3.979044","0","2.794323","29.78253","0","-32.60722","29.78253","0","-32.60722"
"55.444","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-100.8456","0","78.159","-11.16984","0","-11.82635","1.772134","0","-1.356107","1152.313","0","-881.7949","1","-107.3656","0","85.92794","4.476412","0","2.249782","28.64628","0","-33.53021","28.64628","0","-33.53021"
"55.4607","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-101.0316","0","77.96112","-11.14025","0","-11.849","1.77616","0","-1.350339","1154.93","0","-878.0447","1","-107.2829","0","85.95616","4.954805","0","1.689828","27.47958","0","-34.4082","27.47958","0","-34.4082"
"55.4774","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-101.2172","0","77.76286","-11.11059","0","-11.87155","1.780219","0","-1.344643","1157.57","0","-874.3406","1","-107.1924","0","85.97478","5.413714","0","1.115211","26.28447","0","-35.24006","26.28447","0","-35.24006"
"55.4941","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-101.4022","0","77.56423","-11.08086","0","-11.894","1.78431","0","-1.339019","1160.23","0","-870.684","1","-107.0947","0","85.98358","5.852664","0","0.5267019","25.06311","0","-36.02493","25.06311","0","-36.02493"
"55.5108","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-101.5868","0","77.36523","-11.05106","0","-11.91636","1.788428","0","-1.333469","1162.908","0","-867.075","1","-106.99","0","85.98233","6.271218","0","-0.07491452","23.81766","0","-36.76201","23.81766","0","-36.76201"
"55.5275","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-101.7708","0","77.16585","-11.02119","0","-11.93863","1.792571","0","-1.327994","1165.602","0","-863.5149","1","-106.8786","0","85.97083","6.668973","0","-0.6888401","22.55031","0","-37.45061","22.55031","0","-37.45061"
"55.5442","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-101.9544","0","76.9661","-10.99126","0","-11.96081","1.796735","0","-1.322595","1168.309","0","-860.004","1","-106.7609","0","85.94888","7.045564","0","-1.314265","21.26326","0","-38.09023","21.26326","0","-38.09023"
"55.5609","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-102.1374","0","76.76599","-10.96125","0","-11.9829","1.800915","0","-1.317271","1171.027","0","-856.5426","1","-106.6374","0","85.91631","7.40066","0","-1.950372","19.95868","0","-38.68039","19.95868","0","-38.68039"
"55.5776","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-102.32","0","76.56551","-10.93118","0","-12.0049","1.80511","0","-1.312025","1173.755","0","-853.1313","1","-106.5082","0","85.87295","7.73397","0","-2.596335","18.6387","0","-39.22075","18.6387","0","-39.22075"
"55.5943","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-102.502","0","76.36465","-10.90103","0","-12.02681","1.809316","0","-1.306856","1176.49","0","-849.7701","1","-106.3738","0","85.81865","8.045237","0","-3.251321","17.30554","0","-39.71115","17.30554","0","-39.71115"
"55.611","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-102.6836","0","76.16344","-10.87081","0","-12.04863","1.81353","0","-1.301764","1179.23","0","-846.4595","1","-106.2347","0","85.75328","8.334239","0","-3.914498","15.96131","0","-40.15155","15.96131","0","-40.15155"
"55.6277","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-102.8646","0","75.96187","-10.84053","0","-12.07037","1.817749","0","-1.29675","1181.973","0","-843.1989","1","-106.091","0","85.67671","8.600793","0","-4.585029","14.60811","0","-40.54187","14.60811","0","-40.54187"
"55.6444","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-103.0451","0","75.75993","-10.81017","0","-12.09203","1.821968","0","-1.291813","1184.717","0","-839.9886","1","-105.9433","0","85.58884","8.844748","0","-5.262078","13.24804","0","-40.88231","13.24804","0","-40.88231"
"55.6611","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-103.2252","0","75.55764","-10.77975","0","-12.1136","1.826186","0","-1.286953","1187.46","0","-836.8284","1","-105.7919","0","85.48956","9.06599","0","-5.944812","11.88309","0","-41.1731","11.88309","0","-41.1731"
"55.6778","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-103.4047","0","75.35498","-10.74925","0","-12.13509","1.830399","0","-1.282169","1190.199","0","-833.7177","1","-105.6372","0","85.37879","9.264438","0","-6.632403","10.51523","0","-41.41444","10.51523","0","-41.41444"
"55.6945","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-103.5837","0","75.15197","-10.71868","0","-12.1565","1.834605","0","-1.277461","1192.934","0","-830.6563","1","-105.4796","0","85.25648","9.440042","0","-7.324025","9.146439","0","-41.60682","9.146439","0","-41.60682"
"55.7112","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-103.7622","0","74.9486","-10.68804","0","-12.17784","1.8388","0","-1.272828","1195.661","0","-827.6439","1","-105.3194","0","85.12256","9.592788","0","-8.018859","7.778516","0","-41.75068","7.778516","0","-41.75068"
"55.7279","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-103.9401","0","74.74487","-10.65733","0","-12.19909","1.842982","0","-1.26827","1198.381","0","-824.68","1","-105.157","0","84.977","9.722689","0","-8.716095","6.413295","0","-41.8465","6.413295","0","-41.8465"
"55.7446","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-104.1176","0","74.54079","-10.62656","0","-12.22027","1.847147","0","-1.263785","1201.089","0","-821.7634","1","-104.9928","0","84.81977","9.829791","0","-9.414931","5.052559","0","-41.89494","5.052559","0","-41.89494"
"55.7613","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-104.2946","0","74.33636","-10.59571","0","-12.24138","1.851294","0","-1.259372","1203.786","0","-818.8939","1","-104.8273","0","84.65086","9.914168","0","-10.11458","3.697943","0","-41.89674","3.697943","0","-41.89674"
"55.778","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-104.471","0","74.13158","-10.56479","0","-12.26241","1.855421","0","-1.255031","1206.469","0","-816.0712","1","-104.6607","0","84.47026","9.975924","0","-10.81425","2.351094","0","-41.85258","2.351094","0","-41.85258"
"55.7947","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-104.6469","0","73.92645","-10.53381","0","-12.28337","1.859524","0","-1.250759","1209.137","0","-813.2936","1","-104.4934","0","84.27799","10.01519","0","-11.51319","1.013551","0","-41.76325","1.013551","0","-41.76325"
"55.8114","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-104.8223","0","73.72097","-10.50275","0","-12.30426","1.863601","0","-1.246556","1211.788","0","-810.5608","1","-104.3259","0","84.07407","10.03211","0","-12.21064","-0.3132101","0","-41.6296","-0.3132101","0","-41.6296"
"55.8281","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-104.9972","0","73.51514","-10.47163","0","-12.32508","1.867651","0","-1.242421","1214.422","0","-807.8718","1","-104.1584","0","83.85854","10.02688","0","-12.90585","-1.627804","0","-41.45256","-1.627804","0","-41.45256"
"55.8448","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-105.1715","0","73.30897","-10.44044","0","-12.34582","1.871672","0","-1.238352","1217.036","0","-805.2263","1","-103.9914","0","83.63145","9.999699","0","-13.59811","-2.928855","0","-41.23292","-2.928855","0","-41.23292"
"55.8615","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-105.3454","0","73.10245","-10.40918","0","-12.3665","1.87566","0","-1.234347","1219.63","0","-802.622","1","-103.8253","0","83.39287","9.950787","0","-14.2867","-4.215116","0","-40.97167","-4.215116","0","-40.97167"
"55.8782","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-105.5187","0","72.89558","-10.37786","0","-12.38712","1.879615","0","-1.230406","1222.201","0","-800.0591","1","-103.6603","0","83.14285","9.880394","0","-14.97093","-5.48536","0","-40.6698","-5.48536","0","-40.6698"
"55.8949","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-105.6914","0","72.68838","-10.34647","0","-12.40767","1.883536","0","-1.226526","1224.75","0","-797.5366","1","-103.4968","0","82.88149","9.788789","0","-15.65011","-6.738469","0","-40.32828","-6.738469","0","-40.32828"
"55.9116","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-105.8637","0","72.48083","-10.31501","0","-12.42815","1.887419","0","-1.222706","1227.276","0","-795.0527","1","-103.3352","0","82.60889","9.676256","0","-16.32359","-7.973353","0","-39.94807","-7.973353","0","-39.94807"
"55.9283","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-106.0354","0","72.27293","-10.28349","0","-12.44857","1.891264","0","-1.218946","1229.776","0","-792.6073","1","-103.1758","0","82.32514","9.543101","0","-16.99073","-9.188993","0","-39.53014","-9.188993","0","-39.53014"
"55.945","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-106.2066","0","72.0647","-10.25191","0","-12.46892","1.895069","0","-1.215242","1232.25","0","-790.1989","1","-103.019","0","82.03037","9.389646","0","-17.65088","-10.38443","0","-39.07562","-10.38443","0","-39.07562"
"55.9617","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-106.3773","0","71.85613","-10.22026","0","-12.48922","1.898834","0","-1.211594","1234.698","0","-787.8268","1","-102.8651","0","81.72471","9.216226","0","-18.30344","-11.55876","0","-38.58542","-11.55876","0","-38.58542"
"55.9784","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-106.5475","0","71.64722","-10.18855","0","-12.50945","1.902556","0","-1.207999","1237.118","0","-785.4895","1","-102.7144","0","81.40828","9.023194","0","-18.94782","-12.71119","0","-38.0606","-12.71119","0","-38.0606"
"55.9951","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-106.7171","0","71.43798","-10.15678","0","-12.52962","1.906235","0","-1.204457","1239.51","0","-783.1863","1","-102.5673","0","81.08124","8.810918","0","-19.58343","-13.84089","0","-37.50222","-13.84089","0","-37.50222"
"56.0118","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-106.8862","0","71.2284","-10.12495","0","-12.54974","1.909868","0","-1.200966","1241.873","0","-780.9161","1","-102.424","0","80.74374","8.579775","0","-20.20972","-14.94715","0","-36.91121","-14.94715","0","-36.91121"
"56.0285","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-107.0547","0","71.01849","-10.09305","0","-12.5698","1.913456","0","-1.197524","1244.206","0","-778.678","1","-102.2849","0","80.39594","8.330157","0","-20.82614","-16.02926","0","-36.28859","-16.02926","0","-36.28859"
"56.0452","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-107.2228","0","70.80824","-10.0611","0","-12.58979","1.916998","0","-1.19413","1246.509","0","-776.471","1","-102.1502","0","80.03802","8.062469","0","-21.43216","-17.08659","0","-35.6354","-17.08659","0","-35.6354"
"56.0619","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-107.3903","0","70.59766","-10.02908","0","-12.60974","1.920493","0","-1.190782","1248.781","0","-774.2944","1","-102.0204","0","79.67017","7.777122","0","-22.02727","-18.11856","0","-34.95263","-18.11856","0","-34.95263"
"56.0786","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-107.5572","0","70.38674","-9.997011","0","-12.62962","1.923939","0","-1.187479","1251.022","0","-772.1465","1","-101.8955","0","79.29256","7.474543","0","-22.61098","-19.12453","0","-34.2412","-19.12453","0","-34.2412"
"56.0953","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-107.7236","0","70.1755","-9.964881","0","-12.64945","1.927336","0","-1.184219","1253.231","0","-770.027","1","-101.7761","0","78.90541","7.155163","0","-23.18281","-20.10404","0","-33.50209","-20.10404","0","-33.50209"
"56.112","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-107.8895","0","69.96392","-9.932694","0","-12.66923","1.930683","0","-1.181001","1255.407","0","-767.9344","1","-101.6622","0","78.50891","6.819426","0","-23.74229","-21.05655","0","-32.73622","-21.05655","0","-32.73622"
"56.1287","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-108.0548","0","69.75201","-9.900452","0","-12.68895","1.93398","0","-1.177824","1257.551","0","-765.8683","1","-101.5542","0","78.10329","6.467781","0","-24.28899","-21.98161","0","-31.94456","-21.98161","0","-31.94456"
"56.1454","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-108.2196","0","69.53978","-9.868155","0","-12.70862","1.937225","0","-1.174685","1259.661","0","-763.8275","1","-101.4523","0","77.68875","6.100688","0","-24.82246","-22.87878","0","-31.12801","-22.87878","0","-31.12801"
"56.1621","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-108.3839","0","69.32722","-9.835803","0","-12.72824","1.940418","0","-1.171584","1261.738","0","-761.8111","1","-101.3568","0","77.26553","5.718612","0","-25.3423","-23.74766","0","-30.28749","-23.74766","0","-30.28749"
"56.1788","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-108.5476","0","69.11433","-9.803398","0","-12.7478","1.943559","0","-1.16852","1263.78","0","-759.8183","1","-101.2679","0","76.83387","5.322026","0","-25.8481","-24.58783","0","-29.42386","-24.58783","0","-29.42386"
"56.1955","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-108.7108","0","68.90112","-9.770941","0","-12.76732","1.946648","0","-1.16549","1265.788","0","-757.8481","1","-101.1859","0","76.394","4.911409","0","-26.33948","-25.39898","0","-28.53801","-25.39898","0","-28.53801"
"56.2122","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-108.8734","0","68.68758","-9.738432","0","-12.78678","1.949682","0","-1.162493","1267.762","0","-755.8997","1","-101.1109","0","75.94617","4.487247","0","-26.81606","-26.18071","0","-27.63086","-26.18071","0","-27.63086"
"56.2289","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-109.0355","0","68.47371","-9.705873","0","-12.8062","1.952664","0","-1.159529","1269.701","0","-753.9725","1","-101.0433","0","75.49063","4.050029","0","-27.2775","-26.93268","0","-26.70322","-26.93268","0","-26.70322"
"56.2456","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-109.197","0","68.25952","-9.673263","0","-12.82556","1.95559","0","-1.156596","1271.603","0","-752.065","1","-100.9832","0","75.02765","3.600253","0","-27.72344","-27.65458","0","-25.7559","-27.65458","0","-25.7559"
"56.2623","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-109.358","0","68.04501","-9.640604","0","-12.84488","1.958463","0","-1.153692","1273.471","0","-750.1771","1","-100.9308","0","74.55749","3.138422","0","-28.15357","-28.3461","0","-24.78981","-28.3461","0","-24.78981"
"56.279","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-109.5185","0","67.83018","-9.607898","0","-12.86414","1.96128","0","-1.150817","1275.303","0","-748.3076","1","-100.8863","0","74.08041","2.665042","0","-28.56756","-29.00699","0","-23.80571","-29.00699","0","-23.80571"
"56.2957","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-109.6784","0","67.61504","-9.575145","0","-12.88336","1.96404","0","-1.147968","1277.098","0","-746.4551","1","-100.8498","0","73.59669","2.180625","0","-28.96511","-29.63696","0","-22.80452","-29.63696","0","-22.80452"
"56.3124","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-109.8377","0","67.39957","-9.542345","0","-12.90253","1.966746","0","-1.145146","1278.857","0","-744.62","1","-100.8217","0","73.10661","1.685688","0","-29.34595","-30.23567","0","-21.78698","-30.23567","0","-21.78698"
"56.3291","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-109.9966","0","67.18378","-9.509501","0","-12.92166","1.969395","0","-1.142348","1280.579","0","-742.8007","1","-100.802","0","72.61046","1.180752","0","-29.70979","-30.80294","0","-20.75394","-30.80294","0","-20.75394"
"56.3458","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-110.1548","0","66.96767","-9.476611","0","-12.94073","1.971986","0","-1.139573","1282.265","0","-740.9963","1","-100.7908","0","72.10852","0.6663432","0","-30.05638","-31.33844","0","-19.70619","-31.33844","0","-19.70619"
"56.3625","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-110.3125","0","66.75124","-9.443679","0","-12.95976","1.974521","0","-1.13682","1283.912","0","-739.2059","1","-100.7885","0","71.60108","0.1429912","0","-30.38547","-31.84201","0","-18.64458","-31.84201","0","-18.64458"
"56.3792","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-110.4697","0","66.53449","-9.410705","0","-12.97875","1.976998","0","-1.134088","1285.523","0","-737.4293","1","-100.7949","0","71.08845","-0.3887703","0","-30.69684","-32.31336","0","-17.5699","-32.31336","0","-17.5699"
"56.3959","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-110.6263","0","66.31743","-9.377688","0","-12.99769","1.979418","0","-1.131375","1287.097","0","-735.6654","1","-100.8104","0","70.57091","-0.9284034","0","-30.99026","-32.75228","0","-16.48294","-32.75228","0","-16.48294"
"56.4126","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-110.7823","0","66.10005","-9.344632","0","-13.01658","1.981779","0","-1.12868","1288.632","0","-733.9132","1","-100.8351","0","70.04877","-1.475366","0","-31.26552","-33.15855","0","-15.38457","-33.15855","0","-15.38457"
"56.4293","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-110.9378","0","65.88236","-9.311537","0","-13.03543","1.984081","0","-1.126002","1290.129","0","-732.1719","1","-100.869","0","69.52235","-2.029114","0","-31.52244","-33.53202","0","-14.27559","-33.53202","0","-14.27559"
"56.446","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-111.0928","0","65.66436","-9.278402","0","-13.05424","1.986325","0","-1.12334","1291.588","0","-730.4408","1","-100.9122","0","68.99194","-2.589099","0","-31.76085","-33.87235","0","-13.15682","-33.87235","0","-13.15682"
"56.4627","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-111.2472","0","65.44604","-9.245231","0","-13.073","1.98851","0","-1.120692","1293.009","0","-728.719","1","-100.9649","0","68.45787","-3.154767","0","-31.98056","-34.17944","0","-12.02914","-34.17944","0","-12.02914"
"56.4794","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-111.401","0","65.22741","-9.212023","0","-13.09171","1.990635","0","-1.118057","1294.391","0","-727.0053","1","-101.0271","0","67.92044","-3.725564","0","-32.18145","-34.45318","0","-10.89337","-34.45318","0","-10.89337"
"56.4961","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-111.5543","0","65.00847","-9.17878","0","-13.11038","1.992701","0","-1.115433","1295.734","0","-725.2995","1","-101.0989","0","67.37997","-4.300932","0","-32.36337","-34.69333","0","-9.750382","-34.69333","0","-9.750382"
"56.5128","5600.655","0","0","0","0","0","0","0","0","0","0","0","0","650.2401","-111.707","0","64.78922","-9.145501","0","-13.12901","1.994706","0","-1.11282","1297.038","0","-723.6002","1","-101.1804","0","66.83678","-4.880311","0","-32.5262","-34.89974","0","-8.601025","-34.89974","0","-8.601025"
